order_id,order_date,ship_date,customer_id,customer_name,region,category,product_name,quantity,unit_price,unit_cost,discount,year,quarter,month,month_name,month_year,day_of_week,days_to_ship,revenue,total_cost,profit,profit_margin,order_value,order_month,cohort_month,cohort_index,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,customer_segment
ORD04818,2022-04-20,2022-04-24,CUST0085,Quinn Garcia,North,Furniture,Executive Chair,1,317.7,176.96,0.04,2022,Q2,4,Apr,2022-04,Wednesday,4.0,304.99,176.96,128.03,41.98,304.99,2022-04,2022-04,0,1,18,16636.49,5,5,5,15,Champions
ORD04819,2024-06-05,2024-06-08,CUST0369,Aaron White,South,Furniture,Bookshelf,3,158.93,75.91,0.05,2024,Q2,6,Jun,2024-06,Wednesday,3.0,452.95,227.73,225.22,49.72,452.95,2024-06,2022-08,22,16,13,6405.72,5,4,3,12,Loyal Customers
ORD04820,2023-05-18,2023-05-24,CUST0171,Quinn Martin,North,Clothing,Casual Polo Shirt,3,62.06,15.99,0.26,2023,Q2,5,May,2023-05,Thursday,6.0,137.77,47.97,89.8,65.18,137.77,2023-05,2022-02,15,7,21,4848.3,5,5,2,12,Loyal Customers
ORD04821,2023-10-31,2023-11-01,CUST0303,Victor Clark,Central,Furniture,Bookshelf,2,172.24,73.22,0.08,2023,Q4,10,Oct,2023-10,Tuesday,1.0,316.92,146.44,170.48,53.79,316.92,2023-10,2022-04,18,68,13,4991.98,3,3,2,8,Loyal Customers
ORD04822,2023-07-11,2023-07-17,CUST0370,Diana Jones,West,Office Supplies,Desk Organizer,1,40.68,11.76,0.11,2023,Q3,7,Jul,2023-07,Tuesday,6.0,36.21,11.76,24.45,67.52,36.21,2023-07,2022-01,18,204,16,3397.16,1,5,2,8,Lost Customers
ORD04823,2022-04-23,2022-04-26,CUST0251,Henry Miller,South,Furniture,Bookshelf,3,174.32,75.95,0.13,2022,Q2,4,Apr,2022-04,Saturday,3.0,454.98,227.85,227.13,49.92,454.98,2022-04,2022-04,0,67,8,1770.13,3,1,1,5,Others
ORD04824,2022-01-04,,CUST0197,Chris Williams,East,Electronics,Tablet Air,2,735.14,305.63,0.13,2022,Q1,1,Jan,2022-01,Tuesday,,1279.14,611.26,667.88,52.21,1279.14,2022-01,2022-01,0,57,12,3302.31,3,3,2,8,Loyal Customers
ORD04825,2024-11-24,2024-11-25,CUST0150,David Johnson,South,Office Supplies,Stapler Heavy Duty,2,28.17,9.43,0.02,2024,Q4,11,Nov,2024-11,Sunday,1.0,55.21,18.86,36.35,65.84,55.21,2024-11,2022-01,34,3,18,9465.59,5,5,5,15,Champions
ORD04826,2023-10-14,2023-10-21,CUST0009,Grace Davis,North,Sports & Outdoors,Pull-up Bar Doorway,1,88.42,34.57,0.09,2023,Q4,10,Oct,2023-10,Saturday,7.0,80.46,34.57,45.89,57.03,80.46,2023-10,2022-08,14,79,18,2978.4,2,5,1,8,At Risk
ORD04827,2022-11-14,2022-11-15,CUST0122,Wendy Johnson,West,Office Supplies,Ballpoint Pens Pack,2,14.09,2.99,0.01,2022,Q4,11,Nov,2022-11,Monday,1.0,27.9,5.98,21.92,78.57,27.9,2022-11,2022-06,5,21,10,5882.49,4,2,3,9,New Customers
ORD04828,2023-03-16,2023-03-20,CUST0249,Maya Johnson,West,Sports & Outdoors,Pull-up Bar Doorway,2,98.98,32.16,0.15,2023,Q1,3,Mar,2023-03,Thursday,4.0,168.27,64.32,103.95,61.78,168.27,2023-03,2022-02,13,29,17,6864.42,4,5,4,13,Champions
ORD04829,2022-12-03,2022-12-06,CUST0391,Aaron Smith,South,Electronics,Mechanical Keyboard,1,124.2,39.66,0.0,2022,Q4,12,Dec,2022-12,Saturday,3.0,124.2,39.66,84.54,68.07,124.2,2022-12,2022-04,8,42,16,5919.85,4,5,3,12,Loyal Customers
ORD04830,2024-08-30,2024-09-01,CUST0093,Diana Smith,West,Sports & Outdoors,Sports Water Bottle,1,20.75,6.25,0.13,2024,Q3,8,Aug,2024-08,Friday,2.0,18.05,6.25,11.8,65.37,18.05,2024-08,2022-03,29,36,18,5023.39,4,5,3,12,Loyal Customers
ORD04831,2023-12-09,2023-12-11,CUST0245,Zoe Jackson,West,Furniture,Executive Chair,2,354.68,175.93,0.2,2023,Q4,12,Dec,2023-12,Saturday,2.0,567.49,351.86,215.63,38.0,567.49,2023-12,2022-04,20,202,11,4824.37,1,2,2,5,Others
ORD04832,2024-09-29,2024-10-03,CUST0108,Beth Clark,North,Furniture,Standing Desk,2,570.25,304.02,0.06,2024,Q3,9,Sep,2024-09,Sunday,4.0,1072.07,608.04,464.03,43.28,1072.07,2024-09,2022-03,30,67,10,6346.16,3,2,3,8,Potential Loyalists
ORD04833,2024-01-19,2024-01-22,CUST0350,Rachel White,South,Electronics,Mechanical Keyboard,2,150.13,39.91,0.13,2024,Q1,1,Jan,2024-01,Friday,3.0,261.23,79.82,181.41,69.44,261.23,2024-01,2022-07,18,171,16,6712.99,1,5,3,9,Lost Customers
ORD04834,2024-01-27,2024-01-28,CUST0373,Sam Robinson,Central,Clothing,Casual Polo Shirt,2,51.03,15.88,0.08,2024,Q1,1,Jan,2024-01,Saturday,1.0,93.9,31.76,62.14,66.18,93.9,2024-01,2022-07,18,230,13,5750.59,1,4,3,8,Lost Customers
ORD04835,2022-07-11,2022-07-16,CUST0063,Xander Robinson,Central,Sports & Outdoors,Sports Water Bottle,3,23.91,6.02,0.12,2022,Q3,7,Jul,2022-07,Monday,5.0,63.12,18.06,45.06,71.39,63.12,2022-07,2022-01,6,3,17,5516.93,5,5,3,13,Loyal Customers
ORD04836,2023-04-27,2023-04-30,CUST0070,Emma Garcia,East,Sports & Outdoors,Resistance Bands Kit,4,28.03,8.45,0.0,2023,Q2,4,Apr,2023-04,Thursday,3.0,112.12,33.8,78.32,69.85,112.12,2023-04,2022-04,12,8,19,18007.34,5,5,5,15,Champions
ORD04837,2023-10-16,2023-10-19,CUST0097,Chris Martinez,East,Furniture,Standing Desk,3,646.44,289.02,0.03,2023,Q4,10,Oct,2023-10,Monday,3.0,1881.14,867.06,1014.08,53.91,1881.14,2023-10,2022-02,20,44,14,8059.17,3,4,4,11,Loyal Customers
ORD04838,2022-09-19,2022-09-25,CUST0007,Noah Johnson,Central,Sports & Outdoors,Sports Water Bottle,2,22.35,5.61,0.12,2022,Q3,9,Sep,2022-09,Monday,6.0,39.34,11.22,28.12,71.48,39.34,2022-09,2022-09,0,343,3,79.96,1,1,1,3,Others
ORD04839,2022-03-07,2022-03-14,CUST0013,Noah Davis,West,Furniture,Standing Desk,1,580.39,274.83,0.01,2022,Q1,3,Mar,2022-03,Monday,7.0,574.59,274.83,299.76,52.17,574.59,2022-03,2022-01,2,116,12,4253.13,2,3,2,7,At Risk
ORD04840,2023-04-11,2023-04-12,CUST0337,Yara Martin,West,Furniture,Executive Chair,1,347.5,157.65,0.12,2023,Q2,4,Apr,2023-04,Tuesday,1.0,305.8,157.65,148.15,48.45,305.8,2023-04,2022-02,14,18,14,2294.64,4,4,1,9,Loyal Customers
ORD04841,2022-02-28,2022-03-04,CUST0061,Xander Thompson,South,Furniture,Bookshelf,4,172.14,72.03,0.01,2022,Q1,2,Feb,2022-02,Monday,4.0,681.67,288.12,393.55,57.73,681.67,2022-02,2022-01,1,118,13,9176.44,2,3,4,9,At Risk
ORD04842,2022-06-09,2022-06-10,CUST0076,Rachel Smith,Central,Office Supplies,Whiteboard Magnetic,2,159.87,58.37,0.02,2022,Q2,6,Jun,2022-06,Thursday,1.0,313.35,116.74,196.61,62.74,313.35,2022-06,2022-02,4,41,9,2812.67,4,1,1,6,New Customers
ORD04843,2024-01-08,2024-01-10,CUST0020,Yara Anderson,North,Furniture,Filing Cabinet,1,244.11,102.55,,2024,Q1,1,Jan,2024-01,Monday,2.0,,102.55,,,,2024-01,2022-08,17,86,14,12243.9,2,4,5,11,At Risk
ORD04844,2024-08-07,2024-08-11,CUST0260,Liam Martin,West,Office Supplies,Ballpoint Pens Pack,1,13.5,3.02,0.02,2024,Q3,8,Aug,2024-08,Wednesday,4.0,13.23,3.02,10.21,77.17,13.23,2024-08,2022-03,29,29,15,4325.7,4,4,2,10,Loyal Customers
ORD04845,2024-02-02,2024-02-05,CUST0152,Aaron Smith,West,Office Supplies,Printer Paper,1,52.17,19.09,0.11,2024,Q1,2,Feb,2024-02,Friday,3.0,46.43,19.09,27.34,58.88,46.43,2024-02,2022-05,21,206,6,550.23,1,1,1,3,Others
ORD04846,2022-07-19,2022-07-23,CUST0071,Zoe Jackson,North,Clothing,Winter Jacket,1,197.5,90.33,0.07,2022,Q3,7,Jul,2022-07,Tuesday,4.0,183.68,90.33,93.35,50.82,183.68,2022-07,2022-04,3,21,8,3051.97,4,1,1,6,New Customers
ORD04847,2023-12-16,2023-12-20,CUST0160,Iris White,West,Electronics,Laptop Pro,2,1062.97,608.68,0.12,2023,Q4,12,Dec,2023-12,Saturday,4.0,1870.83,1217.36,653.47,34.93,1870.83,2023-12,2022-01,23,165,14,9496.16,1,4,5,10,Lost Customers
ORD04848,2022-07-06,2022-07-12,CUST0355,Beth Robinson,East,Furniture,Meeting Table,10,1153.25,586.7,0.12,2022,Q3,7,Jul,2022-07,Wednesday,6.0,10148.6,5867.0,4281.6,42.19,10148.6,2022-07,2022-03,4,138,11,21932.11,1,2,5,8,Others
ORD04849,2022-12-28,2022-12-29,CUST0090,Emma Taylor,South,Sports & Outdoors,Yoga Mat Premium,1,68.38,19.13,0.01,2022,Q4,12,Dec,2022-12,Wednesday,1.0,67.7,19.13,48.57,71.74,67.7,2022-12,2022-03,9,181,14,6713.27,1,4,3,8,Lost Customers
ORD04850,2023-11-08,2023-11-15,CUST0058,Maya White,,Furniture,Filing Cabinet,10,206.38,100.37,0.09,2023,Q4,11,Nov,2023-11,Wednesday,7.0,1878.06,1003.7,874.36,46.56,1878.06,2023-11,2022-05,18,48,8,3699.09,3,1,2,6,Others
ORD04851,2024-02-19,2024-02-21,CUST0120,Sam Davis,West,Electronics,4K Monitor,1,524.93,227.75,0.05,2024,Q1,2,Feb,2024-02,Monday,2.0,498.68,227.75,270.93,54.33,498.68,2024-02,2022-01,25,193,10,2272.43,1,2,1,4,Others
ORD04852,2023-12-19,2023-12-21,CUST0079,Yara Wilson,West,Clothing,Dress Pants,1,92.0,37.28,0.05,2023,Q4,12,Dec,2023-12,Tuesday,2.0,87.4,37.28,50.12,57.35,87.4,2023-12,2022-03,21,59,13,3533.74,3,3,2,8,Loyal Customers
ORD04853,2022-06-07,2022-06-11,CUST0309,Bob Davis,Central,Office Supplies,Sticky Notes Bulk,1,19.47,5.0,0.06,2022,Q2,6,Jun,2022-06,Tuesday,4.0,18.3,5.0,13.3,72.68,18.3,2022-06,2022-05,1,194,13,9532.91,1,3,5,9,Lost Customers
ORD04854,2023-08-01,2023-08-03,CUST0105,Emma Harris,East,Electronics,4K Monitor,10,447.96,210.33,0.15,2023,Q3,8,Aug,2023-08,Tuesday,2.0,3807.66,2103.3,1704.36,44.76,3807.66,2023-08,2022-03,17,79,12,7699.09,2,3,4,9,At Risk
ORD04855,2022-12-09,2022-12-13,CUST0358,Jack Thomas,East,Clothing,Winter Jacket,4,223.43,86.37,0.01,2022,Q4,12,Dec,2022-12,Friday,4.0,884.78,345.48,539.3,60.95,884.78,2022-12,2022-01,11,112,14,18575.9,2,4,5,11,At Risk
ORD04856,2023-11-18,2023-11-20,CUST0388,Yara Johnson,South,Clothing,Cotton T-Shirt Pack,10,30.92,11.54,0.11,2023,Q4,11,Nov,2023-11,Saturday,2.0,275.19,115.4,159.79,58.07,275.19,2023-11,2022-06,17,16,10,5702.58,4,2,3,9,New Customers
ORD04857,2022-10-29,2022-11-01,CUST0148,Henry Williams,West,Electronics,Mechanical Keyboard,10,137.7,41.51,0.08,2022,Q4,10,Oct,2022-10,Saturday,3.0,1266.84,415.1,851.74,67.23,1266.84,2022-10,2022-02,8,26,11,4055.03,4,2,2,8,New Customers
ORD04858,2024-03-26,2024-03-27,CUST0356,Maya Harris,Central,Office Supplies,Ballpoint Pens Pack,5,12.3,3.06,0.04,2024,Q1,3,Mar,2024-03,Tuesday,1.0,59.04,15.3,43.74,74.09,59.04,2024-03,2022-01,26,5,18,6965.72,5,5,4,14,Champions
ORD04859,2022-04-06,2022-04-07,CUST0179,Henry Robinson,Central,Sports & Outdoors,Jump Rope Pro,1,28.84,6.69,0.05,2022,Q2,4,Apr,2022-04,Wednesday,1.0,27.4,6.69,20.71,75.58,27.4,2022-04,2022-04,0,21,11,1591.27,4,2,1,7,New Customers
ORD04860,2023-10-14,2023-10-17,CUST0094,Tara Anderson,North,Sports & Outdoors,Resistance Bands Kit,3,28.07,8.41,0.01,2023,Q4,10,Oct,2023-10,Saturday,3.0,83.37,25.23,58.14,69.74,83.37,2023-10,2022-01,21,201,14,5656.51,1,4,3,8,Lost Customers
ORD04861,2022-05-05,2022-05-11,CUST0269,Noah Clark,Central,Office Supplies,Ballpoint Pens Pack,10,13.59,2.98,0.08,2022,Q2,5,May,2022-05,Thursday,6.0,125.03,29.8,95.23,76.17,125.03,2022-05,2022-02,3,63,12,5737.19,3,3,3,9,Loyal Customers
ORD04862,2023-12-23,2023-12-28,CUST0331,Noah Thompson,East,Sports & Outdoors,Dumbbell Set 20kg,1,176.67,74.51,0.03,2023,Q4,12,Dec,2023-12,Saturday,5.0,171.37,74.51,96.86,56.52,171.37,2023-12,2022-05,19,88,19,6293.47,2,5,3,10,At Risk
ORD04863,2024-07-08,2024-07-13,CUST0290,Tara Robinson,East,Office Supplies,Stapler Heavy Duty,3,29.96,8.93,0.11,2024,Q3,7,Jul,2024-07,Monday,5.0,79.99,26.79,53.2,66.51,79.99,2024-07,2022-03,28,119,13,1806.82,2,3,1,6,At Risk
ORD04864,2022-04-29,2022-05-05,CUST0394,Paul Brown,Central,Furniture,Bookshelf,2,198.02,76.86,0.03,2022,Q2,4,Apr,2022-04,Friday,6.0,384.16,153.72,230.44,59.99,384.16,2022-04,2022-04,0,12,13,5105.74,5,4,3,12,Loyal Customers
ORD04865,2024-10-10,2024-10-16,CUST0271,Maya Robinson,West,Furniture,Filing Cabinet,2,215.16,95.23,0.12,2024,Q4,10,Oct,2024-10,Thursday,6.0,378.68,190.46,188.22,49.7,378.68,2024-10,2022-06,28,82,11,7893.29,2,2,4,8,Others
ORD04866,2023-01-07,2023-01-14,CUST0163,Victor Harris,North,Sports & Outdoors,Sports Water Bottle,2,25.13,6.39,0.11,2023,Q1,1,Jan,2023-01,Saturday,7.0,44.73,12.78,31.95,71.43,44.73,2023-01,2022-06,7,3,7,2321.04,5,1,1,7,New Customers
ORD04867,2024-12-05,2024-12-11,CUST0399,Tara Brown,East,Office Supplies,Desk Organizer,5,30.86,11.63,,2024,Q4,12,Dec,2024-12,Thursday,6.0,,58.15,,,,2024-12,2022-01,35,26,11,6664.03,4,2,3,9,New Customers
ORD04868,2022-11-22,2022-11-29,CUST0146,Noah Garcia,Central,Electronics,Wireless Headphones,5,283.46,90.38,0.01,2022,Q4,11,Nov,2022-11,Tuesday,7.0,1403.13,451.9,951.23,67.79,1403.13,2022-11,2022-01,10,86,20,6667.83,2,5,3,10,At Risk
ORD04869,2022-08-05,2022-08-06,CUST0005,Victor Thompson,Central,Sports & Outdoors,Pull-up Bar Doorway,1,78.73,32.14,0.11,2022,Q3,8,Aug,2022-08,Friday,1.0,70.07,32.14,37.93,54.13,70.07,2022-08,2022-08,0,70,12,4851.06,3,2,2,7,Potential Loyalists
ORD04870,2024-09-22,2024-09-25,CUST0232,Chris Johnson,South,Office Supplies,Desk Organizer,1,37.53,10.46,0.03,2024,Q3,9,Sep,2024-09,Sunday,3.0,36.4,10.46,25.94,71.26,36.4,2024-09,2022-03,30,45,15,5396.96,3,4,3,10,Loyal Customers
ORD04871,2022-05-14,2022-05-17,CUST0160,Iris White,North,Electronics,4K Monitor,2,446.8,210.19,0.04,2022,Q2,5,May,2022-05,Saturday,3.0,857.86,420.38,437.48,51.0,857.86,2022-05,2022-01,4,165,14,9496.16,1,4,5,10,Lost Customers
ORD04872,2023-08-15,2023-08-16,CUST0337,Yara Martin,East,Sports & Outdoors,Jump Rope Pro,5,23.18,7.07,0.06,2023,Q3,8,Aug,2023-08,Tuesday,1.0,108.95,35.35,73.6,67.55,108.95,2023-08,2022-02,18,18,14,2294.64,4,4,1,9,Loyal Customers
ORD04873,2024-12-09,2024-12-14,CUST0137,Noah White,West,Sports & Outdoors,Yoga Mat Premium,1,59.78,20.9,0.29,2024,Q4,12,Dec,2024-12,Monday,5.0,42.44,20.9,21.54,50.75,42.44,2024-12,2022-01,35,22,14,7189.48,4,4,4,12,Champions
ORD04874,2024-09-19,2024-09-20,CUST0317,Uma Smith,West,Electronics,4K Monitor,5,515.43,228.81,0.08,2024,Q3,9,Sep,2024-09,Thursday,1.0,2370.98,1144.05,1226.93,51.75,2370.98,2024-09,2022-02,31,2,15,7580.84,5,4,4,13,Champions
ORD04875,2023-04-25,2023-04-29,CUST0111,Yara Miller,West,Clothing,Cotton T-Shirt Pack,3,31.4,10.94,0.02,2023,Q2,4,Apr,2023-04,Tuesday,4.0,92.32,32.82,59.5,64.45,92.32,2023-04,2022-01,15,8,16,10695.26,5,5,5,15,Champions
ORD04876,2024-04-27,2024-04-28,CUST0044,Tara Garcia,Central,Sports & Outdoors,Dumbbell Set 20kg,2,182.56,73.26,0.29,2024,Q2,4,Apr,2024-04,Saturday,1.0,259.24,146.52,112.72,43.48,259.24,2024-04,2022-01,27,248,11,5753.82,1,2,3,6,Others
ORD04877,2022-04-23,2022-04-24,CUST0263,David Wilson,West,Clothing,Winter Jacket,3,212.88,80.98,0.06,2022,Q2,4,Apr,2022-04,Saturday,1.0,600.32,242.94,357.38,59.53,600.32,2022-04,2022-04,0,47,13,11050.94,3,3,5,11,Loyal Customers
ORD04878,2022-01-07,2022-01-12,CUST0174,Beth Garcia,North,Clothing,Dress Pants,1,108.3,36.25,0.12,2022,Q1,1,Jan,2022-01,Friday,5.0,95.3,36.25,59.05,61.96,95.3,2022-01,2022-01,0,40,13,10873.24,4,3,5,12,Loyal Customers
ORD04879,2022-11-03,2022-11-10,CUST0072,Tara Williams,West,Electronics,Tablet Air,1,584.16,286.23,0.02,2022,Q4,11,Nov,2022-11,Thursday,7.0,572.48,286.23,286.25,50.0,572.48,2022-11,2022-01,10,33,16,7982.88,4,5,4,13,Champions
ORD04880,2022-07-16,2022-07-23,CUST0382,Iris Jackson,North,Sports & Outdoors,Dumbbell Set 20kg,1,205.59,77.11,0.28,2022,Q3,7,Jul,2022-07,Saturday,7.0,148.02,77.11,70.91,47.91,148.02,2022-07,2022-01,6,18,24,11194.58,4,5,5,14,Champions
ORD04881,2022-08-18,2022-08-19,CUST0196,Emma Taylor,Central,Sports & Outdoors,Yoga Mat Premium,3,66.01,20.21,0.07,2022,Q3,8,Aug,2022-08,Thursday,1.0,184.17,60.63,123.54,67.08,184.17,2022-08,2022-02,6,14,18,1996.57,5,5,1,11,Loyal Customers
ORD04882,2023-09-17,2023-09-18,CUST0042,Victor Wilson,West,Clothing,Business Suit,1,338.92,156.15,0.14,2023,Q3,9,Sep,2023-09,Sunday,1.0,291.47,156.15,135.32,46.43,291.47,2023-09,2022-03,18,100,18,9771.94,2,5,5,12,At Risk
ORD04883,2024-02-20,2024-02-23,CUST0396,Olivia Wilson,Central,Furniture,Standing Desk,1,628.56,296.11,0.15,2024,Q1,2,Feb,2024-02,Tuesday,3.0,534.28,296.11,238.17,44.58,534.28,2024-02,2022-01,25,222,11,6569.87,1,2,3,6,Others
ORD04884,2022-08-11,2022-08-12,CUST0249,Maya Johnson,East,Office Supplies,Desk Organizer,2,37.43,10.33,0.23,2022,Q3,8,Aug,2022-08,Thursday,1.0,57.64,20.66,36.98,64.16,57.64,2022-08,2022-02,6,29,17,6864.42,4,5,4,13,Champions
ORD04885,2022-03-15,2022-03-17,CUST0362,Chris Davis,North,Office Supplies,Stapler Heavy Duty,1,31.25,9.14,0.11,2022,Q1,3,Mar,2022-03,Tuesday,2.0,27.81,9.14,18.67,67.13,27.81,2022-03,2022-03,0,25,13,3792.38,4,4,2,10,Loyal Customers
ORD04886,2023-06-24,2023-06-30,CUST0269,Noah Clark,East,Sports & Outdoors,Sports Water Bottle,1,25.73,5.66,0.1,2023,Q2,6,Jun,2023-06,Saturday,6.0,23.16,5.66,17.5,75.56,23.16,2023-06,2022-02,16,63,12,5737.19,3,3,3,9,Loyal Customers
ORD04887,2023-05-31,2023-06-06,CUST0393,Henry Jones,East,Sports & Outdoors,Resistance Bands Kit,1,26.42,9.55,0.03,2023,Q2,5,May,2023-05,Wednesday,6.0,25.63,9.55,16.08,62.74,25.63,2023-05,2022-06,11,17,14,5974.75,4,4,3,11,Loyal Customers
ORD04888,2024-10-27,2024-10-31,CUST0255,Henry Smith,South,Furniture,Standing Desk,1,548.77,283.31,0.13,2024,Q4,10,Oct,2024-10,Sunday,4.0,477.43,283.31,194.12,40.66,477.43,2024-10,2022-01,33,18,19,7498.21,4,5,4,13,Champions
ORD04889,2022-09-24,2022-09-25,CUST0121,Alice Williams,West,Furniture,Executive Chair,3,324.23,162.38,0.08,2022,Q3,9,Sep,2022-09,Saturday,1.0,894.87,487.14,407.73,45.56,894.87,2022-09,2022-01,8,59,14,7054.08,3,4,4,11,Loyal Customers
ORD04890,2022-12-09,2022-12-11,CUST0262,Karen Smith,West,Clothing,Dress Pants,1,106.0,35.78,0.08,2022,Q4,12,Dec,2022-12,Friday,2.0,97.52,35.78,61.74,63.31,97.52,2022-12,2022-01,11,16,18,10772.99,5,5,5,15,Champions
ORD04891,2024-06-04,2024-06-06,CUST0017,Wendy Jackson,West,Furniture,Meeting Table,4,1078.24,597.74,0.14,2024,Q2,6,Jun,2024-06,Tuesday,2.0,3709.15,2390.96,1318.19,35.54,3709.15,2024-06,2022-03,27,62,11,8844.91,3,2,4,9,Potential Loyalists
ORD04892,2022-03-06,2022-03-12,CUST0081,David Martinez,West,Clothing,Winter Jacket,2,243.6,87.11,0.11,2022,Q1,3,Mar,2022-03,Sunday,6.0,433.61,174.22,259.39,59.82,433.61,2022-03,2022-01,2,121,10,4100.18,2,2,2,6,Others
ORD04893,2023-06-11,2023-06-18,CUST0366,Maya Anderson,East,Office Supplies,Desk Organizer,2,37.08,11.72,0.15,2023,Q2,6,Jun,2023-06,Sunday,7.0,63.04,23.44,39.6,62.82,63.04,2023-06,2022-02,16,195,11,1464.18,1,2,1,4,Others
ORD04894,2024-10-25,2024-11-01,CUST0136,Liam Jackson,East,Sports & Outdoors,Resistance Bands Kit,10,34.18,9.7,0.14,2024,Q4,10,Oct,2024-10,Friday,7.0,293.95,97.0,196.95,67.0,293.95,2024-10,2022-09,25,16,11,7936.88,5,2,4,11,New Customers
ORD04895,2024-07-11,2024-07-12,CUST0177,Maya Brown,Central,Clothing,Winter Jacket,3,240.92,82.62,0.03,2024,Q3,7,Jul,2024-07,Thursday,1.0,701.08,247.86,453.22,64.65,701.08,2024-07,2022-01,30,173,13,5674.98,1,3,3,7,Lost Customers
ORD04896,2024-08-08,2024-08-15,CUST0111,Yara Miller,South,Sports & Outdoors,Dumbbell Set 20kg,5,192.72,68.25,0.12,2024,Q3,8,Aug,2024-08,Thursday,7.0,847.97,341.25,506.72,59.76,847.97,2024-08,2022-01,31,8,16,10695.26,5,5,5,15,Champions
ORD04897,2024-12-30,2025-01-05,CUST0149,Olivia Thompson,Central,Clothing,Winter Jacket,3,221.73,85.47,0.13,2024,Q4,12,Dec,2024-12,Monday,6.0,578.72,256.41,322.31,55.69,578.72,2024-12,2022-01,35,1,19,12257.71,5,5,5,15,Champions
ORD04898,2022-05-01,2022-05-03,CUST0374,Victor Smith,North,Office Supplies,Whiteboard Magnetic,1,162.99,56.54,0.01,2022,Q2,5,May,2022-05,Sunday,2.0,161.36,56.54,104.82,64.96,161.36,2022-05,2022-01,4,245,15,3320.98,1,5,2,8,Lost Customers
ORD04899,2023-08-25,2023-08-28,CUST0104,Yara Jones,South,Office Supplies,Ballpoint Pens Pack,4,11.95,2.92,0.08,2023,Q3,8,Aug,2023-08,Friday,3.0,43.98,11.68,32.3,73.44,43.98,2023-08,2022-01,19,81,13,4199.51,2,3,2,7,At Risk
ORD04900,2023-03-24,2023-03-27,CUST0199,Liam Martinez,,Furniture,Standing Desk,3,583.02,305.81,0.12,2023,Q1,3,Mar,2023-03,Friday,3.0,1539.17,917.43,621.74,40.39,1539.17,2023-03,2022-01,14,53,15,11773.22,3,4,5,12,Loyal Customers
ORD04901,2024-09-18,2024-09-24,CUST0189,Olivia Anderson,South,Sports & Outdoors,Pull-up Bar Doorway,4,99.36,34.4,0.14,2024,Q3,9,Sep,2024-09,Wednesday,6.0,341.8,137.6,204.2,59.74,341.8,2024-09,2022-04,29,104,17,6911.77,2,5,4,11,At Risk
ORD04902,2023-02-18,2023-02-20,CUST0326,Zoe White,Central,Electronics,4K Monitor,1,509.57,224.04,0.06,2023,Q1,2,Feb,2023-02,Saturday,2.0,479.0,224.04,254.96,53.23,479.0,2023-02,2022-03,11,3,12,5930.27,5,3,3,11,Loyal Customers
ORD04903,2023-09-29,2023-09-30,CUST0059,Emma Wilson,Central,Electronics,Mechanical Keyboard,1,140.61,41.88,0.05,2023,Q3,9,Sep,2023-09,Friday,1.0,133.58,41.88,91.7,68.65,133.58,2023-09,2022-01,20,50,12,4001.7,3,3,2,8,Loyal Customers
ORD04904,2023-07-14,2023-07-16,CUST0281,Xander Martinez,West,Electronics,Webcam HD,1,96.16,26.71,0.05,2023,Q3,7,Jul,2023-07,Friday,2.0,91.35,26.71,64.64,70.76,91.35,2023-07,2022-01,18,85,17,10754.82,2,5,5,12,At Risk
ORD04905,2024-07-07,2024-07-13,CUST0187,Maya Jones,Central,Clothing,Running Shoes Pro,1,107.01,50.12,0.27,2024,Q3,7,Jul,2024-07,Sunday,6.0,78.12,50.12,28.0,35.84,78.12,2024-07,2022-01,30,59,17,13940.98,3,5,5,13,Loyal Customers
ORD04906,2022-07-09,2022-07-10,CUST0016,Yara Garcia,East,Furniture,Executive Chair,1,399.53,161.58,0.13,2022,Q3,7,Jul,2022-07,Saturday,1.0,347.59,161.58,186.01,53.51,347.59,2022-07,2022-02,5,238,13,10271.68,1,3,5,9,Lost Customers
ORD04907,2022-01-29,2022-02-04,CUST0193,David Williams,South,Furniture,Executive Chair,1,311.73,163.93,0.08,2022,Q1,1,Jan,2022-01,Saturday,6.0,286.79,163.93,122.86,42.84,286.79,2022-01,2022-01,0,96,10,5893.32,2,2,3,7,Others
ORD04908,2024-12-13,2024-12-15,CUST0196,Emma Taylor,West,Clothing,Dress Pants,1,95.37,34.21,0.14,2024,Q4,12,Dec,2024-12,Friday,2.0,82.02,34.21,47.81,58.29,82.02,2024-12,2022-02,34,14,18,1996.57,5,5,1,11,Loyal Customers
ORD04909,2023-09-26,2023-09-28,CUST0041,Liam Miller,South,Clothing,Winter Jacket,1,242.21,90.75,0.07,2023,Q3,9,Sep,2023-09,Tuesday,2.0,225.26,90.75,134.51,59.71,225.26,2023-09,2022-02,19,29,16,9188.63,4,5,5,14,Champions
ORD04910,2022-06-10,2022-06-13,CUST0056,Chris Anderson,South,Sports & Outdoors,Pull-up Bar Doorway,2,96.85,35.01,0.15,2022,Q2,6,Jun,2022-06,Friday,3.0,164.64,70.02,94.62,57.47,164.64,2022-06,2022-04,2,11,8,4768.74,5,1,2,8,New Customers
ORD04911,2024-02-10,2024-02-16,CUST0132,Henry Harris,East,Clothing,Dress Pants,1,109.11,33.89,0.13,2024,Q1,2,Feb,2024-02,Saturday,6.0,94.93,33.89,61.04,64.3,94.93,2024-02,2022-02,24,86,15,8412.82,2,4,4,10,At Risk
